"id" "time" "y"
"359" 36 0.888888888888889 0.858642894416831
"361" 37 0 0.84228401851586
"362" 37 0.111111111111111 0.255407559735763
"363" 37 0.222222222222222 0.573659699152496
"364" 37 0.333333333333333 -0.623496227690245
"365" 37 0.444444444444444 -1.85534221272195
"366" 37 0.555555555555556 -0.561058364706794
"367" 37 0.666666666666667 0.137165501487678
"368" 37 0.777777777777778 0.377395940336487
"369" 37 0.888888888888889 0.59709547994828
"370" 37 1 1.23024811540774
"371" 38 0 0.976274641315526
"372" 38 0.111111111111111 0.536738277424224
"373" 38 0.222222222222222 -0.074858500251799
"374" 38 0.333333333333333 -1.00131590224308
"375" 38 0.444444444444444 -0.643292157907733
"376" 38 0.555555555555556 -0.937933139055359
"377" 38 0.666666666666667 -0.481995760751248
"378" 38 0.777777777777778 -0.66550500624679
"379" 38 0.888888888888889 0.915691800997097
"380" 38 1 1.80993681816727
"381" 39 0 1.44001014879355
"382" 39 0.111111111111111 0.276199397159636
"383" 39 0.222222222222222 -0.380122561286866
"384" 39 0.333333333333333 -0.24310347772887
"385" 39 0.444444444444444 -1.46619068496653
"386" 39 0.555555555555556 -1.08062154300585
"387" 39 0.666666666666667 -0.786051360267153
"388" 39 0.777777777777778 -0.228096614112804
"389" 39 0.888888888888889 0.619642133120172
"390" 39 1 0.215058723509984
"391" 40 0 1.30527029938302
"392" 40 0.111111111111111 0.576684188543253
"393" 40 0.222222222222222 0.921364426636363
"394" 40 0.333333333333333 -0.517883654757591
"395" 40 0.444444444444444 -0.571771149742252
"396" 40 0.555555555555556 -1.15157082443931
"397" 40 0.666666666666667 -0.153910760113145
"398" 40 0.777777777777778 0.387956866567967
"399" 40 0.888888888888889 1.2420850217274
"400" 40 1 0.534031627744965
"401" 41 0 0.934190561498565
"402" 41 0.111111111111111 0.517897772229328
"403" 41 0.222222222222222 0.34368832861591
"404" 41 0.333333333333333 -1.19328736272994
"405" 41 0.444444444444444 -0.780440558605126
"407" 41 0.666666666666667 -0.0702236166888404
"409" 41 0.888888888888889 0.471113433016086
"411" 42 0 0.898655327945397
"413" 42 0.222222222222222 0.0781893373017173
"414" 42 0.333333333333333 -0.499147256127892
"415" 42 0.444444444444444 -1.10270405249382
"416" 42 0.555555555555556 -1.36507558697903
"418" 42 0.777777777777778 1.03979557839384
"419" 42 0.888888888888889 0.882311101294684
"421" 43 0 1.2787853501619
"422" 43 0.111111111111111 0.401675783698
"423" 43 0.222222222222222 0.597041397150538
"424" 43 0.333333333333333 -0.752120133571258
"425" 43 0.444444444444444 -0.409989168714999
"426" 43 0.555555555555556 -0.841208283371349
"427" 43 0.666666666666667 -0.741198921442038
"428" 43 0.777777777777778 0.671946846766172
"429" 43 0.888888888888889 0.412104615805196
"430" 43 1 1.63385163166389
"431" 44 0 1.22266527946946
"432" 44 0.111111111111111 0.829255952080608
"433" 44 0.222222222222222 0.528217238216905
"434" 44 0.333333333333333 -0.636387431944162
"435" 44 0.444444444444444 -1.22018528848468
"436" 44 0.555555555555556 -1.05549236741163
"437" 44 0.666666666666667 -0.656347128289255
"438" 44 0.777777777777778 0.411847391294768
"439" 44 0.888888888888889 0.849247034667311
"440" 44 1 1.6711555811905
"441" 45 0 0.724497722180192
"442" 45 0.111111111111111 0.504210585551451
"443" 45 0.222222222222222 -0.0740490416255284
"444" 45 0.333333333333333 -0.962628945054341
"445" 45 0.444444444444444 -1.17193834248212
"446" 45 0.555555555555556 -1.84564836338109
"447" 45 0.666666666666667 -0.666488812612077
"448" 45 0.777777777777778 0.175601957482206
"449" 45 0.888888888888889 0.746952374127567
"450" 45 1 1.19531867935798
"452" 46 0.111111111111111 0.680080669683874
"453" 46 0.222222222222222 1.35524670958473
"454" 46 0.333333333333333 1.45058619669376
"455" 46 0.444444444444444 0.460604225144229
"456" 46 0.555555555555556 0.365111830876218
"457" 46 0.666666666666667 0.813105753094375
"460" 46 1 1.3465118006708
"461" 47 0 -0.854167215145268
"462" 47 0.111111111111111 0.259848752341698
"463" 47 0.222222222222222 0.37079491171214
"465" 47 0.444444444444444 0.59376165485304
"467" 47 0.666666666666667 0.816716343941588
"468" 47 0.777777777777778 0.698830424789959
"469" 47 0.888888888888889 0.932653477364757
"471" 48 0 -0.692586830193834
"472" 48 0.111111111111111 0.337235453732907
"473" 48 0.222222222222222 -0.0969921363165769
"474" 48 0.333333333333333 0.0871240686255436
"475" 48 0.444444444444444 1.23910707890363
"476" 48 0.555555555555556 0.852140433091415
"477" 48 0.666666666666667 0.845097741142177
"478" 48 0.777777777777778 1.23239973607991
"479" 48 0.888888888888889 1.4624295662134
"480" 48 1 1.18263119967635
"481" 49 0 -1.04493848486009
"482" 49 0.111111111111111 0.126839905065354
"483" 49 0.222222222222222 0.415045882986859
"484" 49 0.333333333333333 0.808206809022567
"485" 49 0.444444444444444 1.03451395737246
"486" 49 0.555555555555556 1.24996529975895
"487" 49 0.666666666666667 1.54009688630248
"488" 49 0.777777777777778 1.57327845893129
"489" 49 0.888888888888889 1.26290406929214
"490" 49 1 1.14553668649846
"491" 50 0 -0.647556909418314
"492" 50 0.111111111111111 0.646036194142583
"493" 50 0.222222222222222 0.555821059461484
"494" 50 0.333333333333333 0.834599692088964
"495" 50 0.444444444444444 1.26309678462521
"496" 50 0.555555555555556 1.68364179862894
"497" 50 0.666666666666667 0.684353405457315
"498" 50 0.777777777777778 1.41456483893032
"499" 50 0.888888888888889 1.04764315236736
"500" 50 1 0.690626385624075
"501" 51 0 -0.840757647853173
"502" 51 0.111111111111111 -0.281128819644775
"503" 51 0.222222222222222 1.39599708339229
"504" 51 0.333333333333333 0.334998753363058
"505" 51 0.444444444444444 0.704985631932926
"506" 51 0.555555555555556 1.51820448574915
"507" 51 0.666666666666667 0.808101719853988
"508" 51 0.777777777777778 0.655895172231373
"509" 51 0.888888888888889 0.513417522527171
"510" 51 1 0.877724522146322
"511" 52 0 -1.24481055730031
"512" 52 0.111111111111111 -0.21149213020941
"514" 52 0.333333333333333 -0.426238835145043
"515" 52 0.444444444444444 1.01158121426426
"516" 52 0.555555555555556 1.19955941023069
"517" 52 0.666666666666667 1.22438330309114
"520" 52 1 0.94110598988366
"521" 53 0 -0.86355212343023
"522" 53 0.111111111111111 0.546078657351481
"523" 53 0.222222222222222 0.655605245937912
"526" 53 0.555555555555556 1.08063708793219
"528" 53 0.777777777777778 0.937330595101713
"529" 53 0.888888888888889 1.02202478359049
"530" 53 1 1.55258082211588
"532" 54 0.111111111111111 -0.287112779389331
"533" 54 0.222222222222222 0.441944549625934
"534" 54 0.333333333333333 0.957532487894968
"535" 54 0.444444444444444 0.290530160601382
"536" 54 0.555555555555556 0.851532642722562
"538" 54 0.777777777777778 1.1575486232638
"540" 54 1 0.58024701976735
"541" 55 0 -0.426790519319585
"542" 55 0.111111111111111 -0.10978653550597
"543" 55 0.222222222222222 0.339205386821929
"544" 55 0.333333333333333 0.705440123109731
"545" 55 0.444444444444444 1.57240481254458
"546" 55 0.555555555555556 1.55980873126726
"547" 55 0.666666666666667 0.760134235767217
"548" 55 0.777777777777778 1.52159046682045
"549" 55 0.888888888888889 1.64715538513265
"550" 55 1 0.149308436525204
"551" 56 0 -0.207840040597656
"552" 56 0.111111111111111 -0.183957409841978
"553" 56 0.222222222222222 0.458915312444036
"554" 56 0.333333333333333 0.690057935924681
"555" 56 0.444444444444444 0.914812161927867
"556" 56 0.555555555555556 1.16714565703288
"557" 56 0.666666666666667 1.17281695842174
"558" 56 0.777777777777778 0.453749081083584
"559" 56 0.888888888888889 0.68250717137253
"560" 56 1 1.30235378292843
"561" 57 0 -1.1468885905866
"562" 57 0.111111111111111 -0.154831385484587
"563" 57 0.222222222222222 0.787861566020611
"564" 57 0.333333333333333 0.953657724974821
"565" 57 0.444444444444444 1.16727269721754
"566" 57 0.555555555555556 0.459221236956951
"567" 57 0.666666666666667 1.37047041283772
"568" 57 0.777777777777778 1.12694671193999
"569" 57 0.888888888888889 1.11168848431548
"570" 57 1 0.668578247345273
"571" 58 0 -1.41765385052661
"572" 58 0.111111111111111 -0.138479559255808
"573" 58 0.222222222222222 1.30290372722946
"574" 58 0.333333333333333 0.254745978094985
"575" 58 0.444444444444444 1.24308776831799
"576" 58 0.555555555555556 0.866394999349368
"577" 58 0.666666666666667 0.86290288698734
"578" 58 0.777777777777778 1.07459280893242
"579" 58 0.888888888888889 1.50303906848574
"580" 58 1 0.820599726382437
"581" 59 0 -0.772112149023035
"582" 59 0.111111111111111 0.170841094441947
"583" 59 0.222222222222222 0.883762699274054
"584" 59 0.333333333333333 1.16804025123647
"585" 59 0.444444444444444 0.840806816977489
"586" 59 0.555555555555556 0.161088085197559
"587" 59 0.666666666666667 0.391371343267088
"588" 59 0.777777777777778 1.45877497940063
"589" 59 0.888888888888889 1.23123321808051
"590" 59 1 1.35692450815979
"592" 60 0.111111111111111 -0.0977664309730266
"593" 60 0.222222222222222 0.955969083123228
"594" 60 0.333333333333333 0.727191822215508
"596" 60 0.555555555555556 0.850548474861241
"597" 60 0.666666666666667 1.64701713506288
"598" 60 0.777777777777778 0.970028886045179
"599" 60 0.888888888888889 0.867535194197603
